ranking,isIp,urlLen,is@,isredirect,haveDash,domainLen,nosOfSubdomain,label
10000000,0,28,0,0,0,13,1,1
1,0,79,0,0,0,15,2,1
14969,0,27,0,0,0,14,2,0
211730,0,31,0,0,0,15,2,0
14123,0,20,0,0,0,19,2,1
10000000,0,28,0,0,0,18,3,0
11812,0,60,0,0,0,15,2,0
73503,0,31,0,0,0,21,2,1
10000000,0,36,0,0,0,10,2,0
171381,0,32,0,0,0,13,1,0
943084,0,59,0,0,0,20,2,0
2155,0,32,0,0,0,17,2,0
10000000,0,28,0,0,0,20,2,1
9,0,85,0,0,0,15,2,0
10000000,0,51,0,0,0,21,2,1
10000000,0,52,0,0,0,13,1,1
10000000,0,65,0,0,0,10,1,1
3846,0,48,0,0,0,20,2,0
10000000,0,71,0,0,0,14,2,1
10000000,0,47,0,0,0,16,2,1
7001,0,40,0,0,0,18,3,0
10000000,0,166,0,0,0,6,1,1
10000000,0,45,0,0,1,23,2,1
12809,0,27,0,0,0,14,2,0
10000000,0,41,0,0,0,12,1,1
3817,0,47,0,0,0,27,3,0
10000000,0,106,0,0,0,13,2,1
10000000,0,79,0,0,0,13,2,1
10000000,0,35,0,0,0,22,2,0
10000000,0,223,0,0,0,18,1,1
10000000,0,166,0,0,0,25,2,1
10000000,0,32,0,0,0,16,3,0
10000000,0,27,0,0,0,10,1,1
10000000,0,31,0,0,0,13,2,0
10000000,0,127,0,0,1,26,2,1
24554,0,56,0,0,1,27,3,0
13579,0,44,0,0,0,12,2,0
31034,0,33,0,0,0,11,2,0
10000000,0,27,0,0,0,17,2,0
10000000,0,93,0,0,1,13,1,1
1,0,100,0,0,0,15,2,1
10000000,0,87,0,0,0,20,1,1
10000000,0,24,0,0,1,15,2,1
10000000,0,93,0,0,1,43,2,1
44955,0,28,0,0,0,22,4,0
10000000,0,78,0,0,0,23,4,1
10000000,0,24,0,0,0,17,2,0
10000000,0,66,0,0,0,9,2,1
10000000,0,34,0,0,0,13,2,0
10000000,0,32,0,0,0,19,2,0
10000000,0,75,0,0,0,22,1,1
10000000,0,33,0,0,0,17,2,0
105399,0,42,0,0,0,12,2,0
10000000,0,115,0,0,0,81,10,1
10000000,0,147,0,0,0,22,2,1
10000000,0,72,0,0,0,12,1,1
16000,0,53,0,0,0,18,3,0
13847,0,41,0,0,0,20,3,0
10000000,0,32,0,0,0,20,1,1
10000000,0,77,0,0,0,16,1,1
101067,0,88,0,0,0,16,2,1
10000000,0,19,0,0,0,18,1,1
2547,0,32,0,0,0,17,2,0
10000000,0,92,0,0,0,16,2,1
86595,0,48,0,0,1,23,2,0
10000000,0,73,0,0,0,20,2,1
10000000,0,21,0,0,0,21,2,1
10000000,0,35,0,0,0,17,2,0
10000000,0,67,0,0,0,14,1,1
2547,0,29,0,0,0,17,2,0
10000000,0,22,0,0,0,22,2,1
67443,0,55,0,0,0,17,4,0
355822,0,26,0,0,1,25,3,1
5001,0,33,0,0,0,16,2,0
15555,0,56,0,0,0,17,2,0
10000000,0,35,0,0,1,20,2,0
2296,0,66,0,0,0,20,3,0
4570,0,349,0,0,1,45,2,1
5738,0,33,0,0,0,16,4,0
10000000,0,65,0,0,0,25,3,1
118656,0,35,0,0,0,18,2,0
15997,0,60,0,0,0,23,4,0
10000000,0,32,0,0,0,17,2,0
571612,0,29,0,0,0,19,2,0
29586,0,34,0,0,0,17,4,0
5001,0,23,0,0,0,16,2,0
19685,0,46,0,0,0,17,2,0
10000000,0,28,0,0,0,14,2,0
10000000,0,57,0,0,0,12,2,1
10000000,0,21,0,0,0,16,2,0
10000000,0,37,0,0,0,13,1,1
10000000,0,40,0,0,0,13,1,1
10000000,0,54,0,0,1,29,3,1
10000000,0,129,0,0,0,14,2,1
32174,0,46,0,0,0,11,2,0
10000000,0,151,0,0,0,11,1,1
10000000,0,38,0,0,0,15,2,0
10000000,0,39,0,0,0,13,3,0
10000000,0,34,0,0,0,17,1,1
10000000,0,167,0,0,1,102,12,1
5943,0,34,0,0,0,19,2,0
251,0,23,0,0,0,16,2,0
521684,0,22,0,0,0,12,2,0
10000000,0,49,0,0,0,28,2,1
10000000,0,30,0,0,0,15,2,0
10000000,0,39,0,0,1,21,2,1
4570,0,345,0,0,1,45,2,1
15052,0,48,0,0,0,25,2,0
10000000,0,103,0,0,0,17,2,1
10000000,0,115,0,0,0,12,2,1
10000000,0,87,0,0,1,32,4,1
10000000,0,104,0,0,0,13,2,1
10000000,0,146,0,0,0,113,12,1
10000000,0,36,0,0,0,19,2,0
10000000,0,32,0,0,0,18,2,0
10000000,0,42,0,0,0,16,2,0
339693,0,46,0,0,0,11,2,0
10000000,0,65,0,0,0,21,3,0
172906,0,51,0,0,0,20,2,0
14969,0,25,0,0,0,14,2,0
10000000,0,24,0,0,0,13,1,0
84541,0,35,0,0,0,21,3,0
14969,0,26,0,0,0,14,2,0
10000000,0,57,0,0,1,56,2,1
10000000,0,43,0,0,0,13,2,1
10000000,0,74,0,0,0,27,2,1
168,0,35,0,0,0,15,1,0
10000000,0,68,0,0,0,23,3,1
10000000,0,53,0,0,0,29,2,1
563788,0,28,0,0,0,19,2,0
10000000,0,101,0,0,0,15,1,1
51,0,22,0,0,0,13,2,0
10000000,0,62,0,0,0,16,1,1
10000000,0,55,0,0,1,19,2,1
10000000,0,32,0,0,0,13,2,1
10000000,0,33,0,0,0,22,2,0
10000000,0,28,0,0,0,13,2,0
10000000,0,185,0,0,0,30,2,1
10000000,0,92,0,0,0,13,2,1
10000000,0,72,0,0,1,15,1,1
14969,0,27,0,0,0,14,2,0
10000000,0,34,0,0,0,12,2,0
6,0,29,0,0,0,16,2,0
160,0,26,0,0,0,15,2,0
10000000,0,84,0,0,0,31,3,1
11006,0,37,0,0,0,11,2,0
10000000,0,103,0,0,0,16,2,1
29262,0,29,0,0,0,13,3,0
23509,0,87,0,0,0,19,2,0
10000000,0,133,0,0,1,35,6,1
10000000,0,58,0,0,0,22,2,1
10000000,0,128,0,0,1,120,10,1
390935,0,57,0,0,0,20,2,0
10000000,0,39,0,0,0,16,3,0
10000000,0,127,0,0,0,12,1,1
4570,0,349,0,0,1,45,2,1
10000000,0,34,0,0,0,13,2,1
53,0,53,0,0,0,13,2,0
6,0,33,0,0,0,16,2,0
340634,0,15,0,0,0,10,1,1
581630,0,44,0,0,0,11,2,0
10000000,0,70,0,0,0,13,1,1
10000000,0,34,0,0,0,25,2,0
39126,0,33,0,0,0,14,2,0
10000000,0,44,0,0,0,17,1,1
10000000,0,27,0,0,0,18,2,0
10000000,0,42,0,0,0,21,2,1
10000000,0,70,0,0,0,16,1,1
10000000,0,67,0,0,0,13,1,1
10000000,0,25,0,0,0,19,2,0
4,0,38,0,0,0,16,2,0
10000000,0,35,0,0,0,20,2,0
10000000,0,292,0,0,1,239,14,1
44061,0,33,0,0,0,13,1,1
10000000,0,26,0,0,0,16,2,0
10000000,0,219,0,0,1,109,10,1
10000000,0,30,0,0,0,20,2,0
9519,0,43,0,0,0,22,2,0
40691,0,22,0,0,0,18,2,0
168,0,31,0,0,0,15,1,0
168,0,37,0,0,0,15,1,0
10000000,0,64,0,0,0,9,1,1
49509,0,50,0,0,0,23,2,0
1093,0,73,0,0,0,20,2,0
10000000,0,22,0,0,0,21,3,1
10000000,0,41,0,0,0,14,1,0
10000000,0,166,0,0,0,31,6,1
10000000,0,65,0,0,0,10,1,1
14969,0,27,0,0,0,14,2,0
32731,0,23,0,0,1,17,2,0
10000000,0,32,0,0,0,12,2,1
10000000,0,70,0,0,0,12,1,1
10000000,0,101,0,0,0,14,1,1
47310,0,27,0,0,0,20,2,0
10000000,0,90,0,0,0,11,1,1
10000000,0,73,0,0,0,14,2,1
10000000,0,38,0,0,0,14,2,0
10000000,0,146,1,0,0,49,5,1
52498,0,62,0,0,0,15,2,0
602,0,25,0,0,0,24,2,1
10000000,0,18,0,0,0,17,2,1
10000000,0,164,0,0,0,18,1,1
10000000,0,22,0,0,0,13,2,0
303,0,72,0,0,1,30,3,1
10000000,0,39,0,0,0,11,1,1
10000000,0,33,0,0,0,12,1,1
10000000,0,123,0,0,0,23,2,1
383074,0,20,0,0,0,10,2,0
10000000,0,283,0,0,0,130,7,1
14969,0,27,0,0,0,14,2,0
14969,0,27,0,0,0,14,2,0
693866,0,18,0,0,0,12,2,0
10000000,0,174,0,0,0,25,2,1
168,0,30,0,0,0,15,1,0
10000000,0,23,0,0,0,12,2,0
1382,0,69,0,0,0,13,2,0
10000000,0,48,0,0,0,21,1,1
10000000,0,25,0,0,0,25,3,1
182,0,78,0,0,0,10,1,1
10000000,0,52,0,0,0,24,2,0
10000000,0,125,0,0,0,11,2,1
232475,0,36,0,0,0,22,3,0
10000000,0,37,0,0,0,26,1,1
10000000,0,31,0,0,0,18,2,0
9206,0,27,0,0,0,22,4,0
10000000,0,26,0,0,0,15,2,0
6,0,28,0,0,0,16,2,0
10000000,0,23,0,0,0,14,2,1
14969,0,27,0,0,0,14,2,0
10000000,0,73,0,0,0,20,3,1
10000000,0,89,0,0,0,30,2,1
10000000,0,103,0,0,0,30,5,1
10000000,0,72,0,0,1,22,2,1
10000000,0,21,0,0,0,15,2,0
10000000,0,81,0,0,0,11,1,1
10000000,0,29,0,0,0,24,3,0
10000000,0,140,0,0,1,75,7,1
10000000,0,34,0,0,1,20,2,1
14969,0,27,0,0,0,14,2,0
10000000,0,55,0,0,0,20,3,1
10000000,0,108,0,0,0,17,1,1
10000000,0,35,0,0,1,34,2,1
10000000,0,35,0,0,1,23,2,0
14969,0,27,0,0,0,14,2,0
10000000,0,130,0,0,1,26,5,1
91192,0,28,0,0,0,11,2,0
67987,0,48,0,0,0,14,2,0
3832,0,13,0,0,0,6,1,1
5330,0,97,0,0,1,21,2,0
10000000,0,37,0,0,1,14,2,1
4,0,50,0,0,0,16,2,0
10000000,0,45,0,0,0,20,1,1
10000000,0,121,0,0,1,18,2,1
6394,0,56,0,0,0,18,2,1
101067,0,125,0,0,0,16,2,1
10000000,0,29,0,0,0,18,2,0
10000000,0,112,0,0,0,11,1,1
10000000,0,252,0,0,0,20,1,1
10000000,0,44,0,0,1,20,2,0
17339,0,43,0,0,0,15,3,0
6278,0,62,0,0,0,20,3,0
10000000,0,99,0,0,0,15,2,1
10000000,0,24,0,0,0,15,2,0
10000000,0,57,0,0,0,31,4,1
10000000,0,59,0,1,0,16,1,1
10000000,0,185,0,0,0,67,8,1
10000000,0,35,0,0,0,16,2,0
10000000,0,134,0,0,0,18,2,1
10000000,0,135,0,0,0,9,1,1
10000000,0,75,0,0,0,17,3,1
10000000,0,30,0,0,0,19,1,1
29586,0,26,0,0,0,17,4,0
10000000,0,141,0,0,1,107,15,1
3607,0,35,0,0,0,16,2,0
4570,0,349,0,0,1,45,2,1
10000000,0,46,0,0,0,15,3,1
362956,0,18,0,0,0,14,2,0
10000000,0,51,0,1,0,16,1,1
10000000,0,142,0,0,0,17,1,1
10000000,0,145,0,0,1,104,12,1
5956,0,76,0,0,0,14,3,0
10000000,0,40,0,0,0,15,2,1
10000000,0,75,0,0,0,16,1,1
4570,0,349,0,0,1,45,2,1
10000000,0,132,0,0,0,84,11,1
753,0,55,0,0,0,16,2,0
10000000,0,78,1,0,0,28,3,1
10000000,0,20,0,0,0,14,1,0
10000000,0,104,0,0,0,11,1,1
10000000,0,46,0,0,0,12,1,1
1471,0,48,0,0,0,16,2,0
10000000,0,103,0,0,0,15,1,1
10000000,0,43,0,0,0,9,1,1
10000000,0,50,0,0,0,12,1,1
10000000,0,42,0,0,0,23,2,1
26570,0,47,0,0,0,18,3,0
10000000,0,130,0,0,0,11,1,1
10000000,0,55,0,0,0,19,3,0
11812,0,28,0,0,0,14,2,0
10000000,0,54,0,0,1,44,4,1
10000000,0,26,0,0,0,16,2,0
53877,0,29,0,0,0,16,3,0
10000000,0,37,0,0,1,20,3,0
10000000,0,17,0,0,1,16,2,1
22830,0,248,0,0,1,44,3,1
10000000,0,36,0,0,0,17,2,0
10000000,0,59,0,0,1,18,1,1
10000000,0,95,0,0,1,39,5,1
10000000,0,31,0,0,0,20,2,0
10000000,0,52,0,0,0,16,1,1
10000000,0,21,0,0,0,11,1,0
2,0,22,0,0,0,16,2,0
10000000,0,147,0,0,0,9,1,1
10000000,0,62,0,0,0,16,1,1
699296,0,36,0,0,0,19,2,0
10000000,0,206,0,0,1,35,3,1
5001,0,26,0,0,0,16,2,0
10000000,0,96,0,0,0,32,2,1
10000000,0,141,0,0,0,19,2,1
10000000,0,13,0,0,0,12,1,1
10000000,0,88,0,0,0,8,1,1
208,0,30,0,0,0,10,1,0
10000000,0,39,0,0,0,13,1,0
10000000,0,99,0,0,0,26,4,1
10000000,0,106,0,0,0,11,1,1
10000000,0,41,0,0,0,18,2,0
15345,0,58,0,0,0,19,3,0
10000000,0,45,0,0,0,18,1,1
187699,0,59,0,0,0,13,2,0
10000000,0,47,0,0,0,24,1,1
10000000,0,66,0,0,0,15,1,1
10000000,0,310,0,0,0,209,12,1
17280,0,35,0,0,0,15,3,0
10000000,0,27,0,0,0,16,2,0
583146,0,48,0,0,0,23,2,0
10000000,0,27,0,0,0,14,2,0
10000000,0,20,0,0,0,12,2,0
10000000,0,62,0,0,1,61,1,1
10000000,0,113,0,0,0,11,1,1
10000000,0,31,0,0,0,19,2,0
10000000,0,65,0,0,0,27,3,0
10000000,0,94,0,0,0,9,1,1
10000000,0,118,0,0,0,72,12,1
10000000,0,92,0,0,0,13,2,1
44061,0,33,0,0,0,13,1,1
10000000,0,93,0,0,0,16,2,1
10000000,0,149,0,0,1,131,6,1
93593,0,46,0,0,0,20,2,0
10000000,0,46,0,1,0,15,2,1
10000000,0,89,0,0,0,14,1,1
10000000,0,66,0,0,0,18,2,1
10000000,0,35,0,0,0,14,1,1
10000000,0,32,0,0,0,22,3,1
17592,0,28,0,0,0,17,1,0
10000000,0,75,0,0,0,30,4,1
10000000,0,157,0,0,0,15,2,1
10000000,0,26,0,0,0,17,2,0
10000000,0,155,0,0,0,23,1,1
183,0,545,0,0,0,17,2,1
10000000,0,20,0,0,1,16,1,1
10000000,0,29,0,0,0,10,1,1
10000000,0,40,0,0,0,25,2,0
10000000,0,35,0,0,0,22,2,0
14969,0,27,0,0,0,14,2,0
10000000,0,172,0,0,0,10,1,1
10000000,0,63,0,0,0,16,1,1
10000000,0,55,0,0,1,36,1,1
10000000,0,68,0,0,0,20,1,1
29586,0,33,0,0,0,17,4,0
10000000,0,28,0,0,0,13,2,0
1267,0,37,0,0,0,18,2,0
10000000,0,27,0,0,1,16,2,0
10000000,0,18,0,0,0,18,2,1
10000000,0,40,0,0,1,21,2,0
10000000,0,36,0,0,0,11,2,1
10000000,0,33,0,0,0,11,1,1
10000000,0,142,0,0,0,13,2,1
1057,0,29,0,0,0,13,2,0
168,0,31,0,0,0,15,1,0
268,0,38,0,0,0,15,2,0
20504,0,45,0,0,0,15,2,0
6051,0,25,0,0,0,16,2,0
4,0,41,0,0,0,21,3,0
10000000,0,39,0,0,0,24,2,1
258386,0,43,0,0,0,13,1,0
10000000,0,93,0,0,0,22,2,1
10000000,0,47,0,0,0,21,2,1
10000000,0,41,0,0,0,11,1,1
602,0,46,0,0,0,25,2,0
10000000,0,41,0,0,0,20,2,1
10000000,0,50,0,0,1,12,1,1
10000000,0,16,0,0,0,12,1,1
10000000,0,84,0,0,0,12,1,1
1104,0,38,0,0,0,18,2,0
10000000,0,21,0,0,0,10,1,1
10000000,0,165,0,0,0,14,2,1
10000000,0,39,0,0,0,29,1,0
10000000,0,22,0,0,0,11,2,0
3976,0,64,0,0,0,21,3,0
10000000,0,35,0,0,0,15,2,0
10000000,0,31,0,0,0,13,2,0
10000000,0,15,0,0,0,14,1,1
4570,0,345,0,0,1,45,2,1
10000000,0,29,0,0,0,13,2,0
10000000,0,95,0,0,1,17,1,1
10000000,0,106,0,0,0,18,2,1
10000000,0,166,0,0,0,22,1,1
10000000,0,37,0,0,1,24,2,1
44061,0,33,0,0,0,13,1,1
10000000,0,28,0,0,0,15,2,1
10000000,0,182,0,0,0,29,1,1
10000000,0,37,0,0,1,16,2,0
4570,0,345,0,0,1,45,2,1
10000000,0,98,0,0,0,9,1,1
11903,0,55,0,0,0,29,2,1
117047,0,21,0,0,0,11,1,0
14969,0,27,0,0,0,14,2,0
10000000,0,71,0,0,1,17,2,1
10000000,0,50,0,0,0,23,2,1
44536,0,43,0,0,0,19,3,0
10000000,0,73,0,0,0,25,3,1
14969,0,25,0,0,0,14,2,0
10000000,0,103,0,0,1,102,12,1
10000000,0,112,0,0,0,111,11,1
6125,0,20,0,0,0,11,2,0
16204,0,33,0,0,0,16,2,0
183,0,29,0,0,0,16,2,1
10000000,0,180,0,0,1,131,12,1
10000000,0,29,0,0,0,19,3,0
10000000,0,27,0,0,0,19,2,0
10000000,0,46,0,0,0,24,3,1
10000000,0,84,0,0,0,31,4,1
10000000,0,50,0,0,1,13,1,1
10000000,0,27,0,0,0,13,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,35,0,0,0,23,2,0
10000000,0,135,0,0,0,22,1,1
10000000,0,39,0,0,0,20,1,0
10000000,0,39,0,0,0,15,2,0
10000000,0,60,0,0,0,26,2,1
10000000,0,33,0,0,0,22,3,0
10000000,0,24,0,0,0,15,2,0
275,0,48,0,0,0,14,3,0
44061,0,33,0,0,0,13,1,1
10000000,0,25,0,0,0,24,2,1
10000000,0,30,0,0,0,17,2,0
10000000,0,208,0,0,0,14,1,1
411020,0,25,0,0,0,11,2,0
10000000,0,16,0,0,0,10,2,0
10000000,0,101,0,0,0,27,2,1
10000000,0,62,0,0,0,16,1,1
10000000,0,38,0,0,1,24,2,1
2547,0,36,0,0,0,17,2,0
10000000,0,34,0,0,1,15,2,0
4,0,39,0,0,0,21,3,0
187699,0,67,0,0,0,13,2,0
9466,0,23,0,0,0,13,2,0
15382,0,26,0,0,0,17,2,0
10000000,0,44,0,0,0,24,1,1
10000000,0,109,0,0,1,32,4,1
10000000,0,61,0,0,0,16,1,1
168,0,34,0,0,0,15,1,0
10000000,0,24,0,0,0,24,2,1
566996,0,209,0,0,1,22,2,1
10000000,0,53,0,0,0,14,2,1
1,0,29,0,0,0,15,2,0
10000000,0,41,0,0,1,19,1,1
10000000,0,25,0,0,0,16,2,0
44061,0,33,0,0,0,13,1,1
10000000,0,30,0,0,0,20,2,0
14969,0,27,0,0,0,14,2,0
13579,0,60,0,0,0,16,2,0
755,0,35,0,0,0,22,2,1
10000000,0,32,0,0,0,10,1,1
182684,0,26,0,0,1,25,2,1
10000000,0,31,0,0,0,18,3,0
10000000,0,40,0,0,0,16,2,0
10000000,0,19,0,0,0,12,2,0
1,0,97,0,0,0,15,2,1
10000000,0,59,0,0,0,12,2,1
1,0,79,0,0,0,15,2,1
10000000,0,171,0,0,1,121,12,1
6655,0,55,0,0,0,18,3,0
10000000,0,15,0,0,0,8,1,1
10000000,0,37,0,0,0,14,1,1
2547,0,31,0,0,0,17,2,0
520827,0,71,0,0,0,14,2,1
275,0,43,0,0,0,16,3,0
10000000,0,32,0,0,0,15,2,0
24150,0,76,0,0,0,17,2,0
10000000,0,48,0,0,0,21,2,0
10000000,0,81,0,0,1,31,4,1
10000000,0,19,0,0,0,10,2,0
10000000,0,103,0,0,0,32,5,1
10000000,0,37,0,0,0,18,2,0
10000000,0,68,0,0,0,13,1,1
10000000,0,36,0,0,0,14,2,1
10000000,0,76,0,0,0,27,1,1
2547,0,31,0,0,0,17,2,0
46357,0,61,0,0,0,22,2,0
10000000,0,28,0,0,0,15,2,0
42066,0,45,0,0,1,24,3,0
38541,0,21,0,0,0,14,2,0
4570,0,363,0,0,1,45,2,1
10000000,0,79,0,0,0,17,2,1
10000000,0,216,0,0,1,175,18,1
10000000,0,55,0,0,1,22,1,0
10000000,0,248,0,0,1,108,9,1
10000000,0,198,0,0,0,9,1,1
14969,0,27,0,0,0,14,2,0
10000000,0,81,0,0,0,18,2,1
10000000,0,136,0,0,1,102,8,1
2547,0,26,0,0,0,17,2,0
10000000,0,37,0,0,0,11,1,1
760199,0,36,0,0,0,19,2,0
10000000,0,40,0,0,0,19,2,0
10000000,0,45,0,0,0,24,2,0
10000000,0,31,0,0,0,18,2,0
10000000,0,52,0,0,0,27,2,1
1,0,79,0,0,0,15,2,1
10000000,0,90,0,0,1,36,6,1
10000000,0,32,0,0,0,24,3,0
10000000,0,48,0,0,0,13,1,1
10000000,0,56,0,0,0,20,1,1
4570,0,337,0,0,1,44,2,1
10000000,0,36,0,0,0,15,2,1
10000000,0,43,0,0,0,16,3,0
10000000,0,27,0,0,1,16,2,0
10000000,0,36,0,0,1,20,2,1
10000000,0,38,0,0,0,11,1,0
10000000,0,34,0,0,0,15,2,0
10000000,0,188,0,0,0,17,3,1
145403,0,177,0,0,1,128,12,1
10000000,0,177,0,0,1,23,2,1
76840,0,26,0,0,0,25,3,1
10000000,0,104,0,0,0,15,2,1
15676,0,34,0,0,0,12,2,0
10000000,0,68,0,0,0,17,2,1
10000000,0,37,0,0,0,26,1,1
1267,0,27,0,0,0,18,2,0
10000000,0,42,0,0,0,21,2,0
10000000,0,78,0,0,0,9,1,1
48412,0,41,0,0,0,12,3,0
10000000,0,52,0,0,0,24,2,1
238256,0,65,0,0,0,19,2,0
10000000,0,28,0,0,1,11,1,1
10000000,0,67,0,0,0,13,2,1
117507,0,25,0,0,0,20,2,0
4570,0,345,0,0,1,45,2,1
10000000,0,57,0,0,0,21,2,0
10000000,0,27,0,0,1,18,2,0
576,0,111,0,0,1,15,2,0
9603,0,23,0,0,0,15,2,0
10000000,0,28,0,0,0,17,1,0
10000000,0,219,0,0,0,22,2,1
149889,0,61,0,0,1,34,2,1
10000000,0,95,0,0,0,11,1,1
10000000,0,75,0,0,0,13,1,1
10000000,0,22,0,0,0,14,2,0
10000000,0,27,0,0,0,13,2,0
168,0,32,0,0,0,15,1,0
10000000,0,32,0,0,0,19,2,0
10000000,0,119,0,0,0,37,5,1
1,0,32,0,0,0,16,2,0
10000000,0,18,0,0,0,17,1,1
10000000,0,29,0,0,0,15,2,0
47858,0,20,0,0,0,11,2,0
10000000,0,74,0,0,0,19,2,1
230251,0,47,0,0,1,27,2,0
10000000,0,50,0,0,0,22,3,1
10000000,0,42,0,0,0,29,2,1
43244,0,26,0,0,1,20,3,0
70954,0,165,0,0,0,17,2,1
10000000,0,41,0,0,0,17,1,1
14969,0,27,0,0,0,14,2,0
4,0,39,0,0,0,21,3,0
4570,0,371,0,0,1,45,2,1
10000000,0,156,0,0,0,16,1,1
10000000,0,134,0,1,0,34,2,1
10000000,0,310,0,0,0,209,12,1
10000000,0,25,0,0,0,17,2,0
10000000,0,28,0,0,0,12,1,1
73,0,33,0,0,0,14,2,0
10000000,0,23,0,0,0,15,2,0
10000000,0,79,0,0,0,11,1,1
6044,0,25,0,0,0,18,2,0
10000000,0,70,0,1,1,32,2,1
458,0,22,0,0,0,14,2,0
32349,0,24,0,0,0,16,2,0
10000000,0,110,0,0,0,10,1,1
14969,0,27,0,0,0,14,2,0
118,0,204,0,0,0,13,2,1
10000000,0,31,0,0,0,26,2,0
14969,0,27,0,0,0,14,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,25,0,0,0,14,2,0
3817,0,50,0,0,0,18,3,0
10000000,0,33,0,0,0,20,2,0
10000000,0,43,0,0,0,19,2,0
10000000,0,86,0,0,0,20,1,1
27451,0,48,0,0,0,12,3,0
10000000,0,23,0,0,0,15,1,1
10000000,0,38,0,0,0,15,1,1
438660,0,27,0,0,0,6,1,0
10000000,0,52,0,0,0,22,2,0
10000000,0,93,0,0,0,9,1,1
10000000,0,148,0,0,0,23,1,1
10000000,0,39,0,0,1,12,1,1
59220,0,26,0,0,0,16,3,1
329517,0,28,0,0,0,7,1,0
1303,0,47,0,0,0,20,3,0
10000000,0,58,0,0,0,18,2,1
495272,0,76,0,0,0,21,2,0
34146,0,55,0,0,0,20,2,0
236871,0,72,0,0,0,14,2,1
10000000,0,33,0,0,0,20,2,0
10000000,0,113,0,0,0,11,1,1
14885,0,59,0,0,1,58,2,1
10000000,0,24,0,0,0,23,3,1
23342,0,31,0,0,0,18,2,0
10000000,0,14,0,0,0,13,2,1
4570,0,616,0,0,1,45,2,1
10000000,0,77,0,0,0,11,1,1
49509,0,58,0,0,0,23,2,0
10000000,0,42,0,0,0,14,1,1
10000000,0,44,0,0,0,13,2,0
10000000,0,28,0,0,1,19,2,0
10000000,0,93,0,0,0,25,3,1
18337,0,14,0,0,0,8,1,1
41386,0,44,0,0,0,16,2,0
8935,0,23,0,0,0,15,3,0
152001,0,29,0,0,0,18,2,0
10000000,0,25,0,0,0,15,2,0
10000000,0,83,0,0,1,16,1,1
10000000,0,87,0,0,0,12,2,1
14969,0,25,0,0,0,14,2,0
31504,0,36,0,0,0,16,2,0
10000000,0,57,0,0,0,20,2,1
51,0,29,0,0,0,13,2,0
10000000,0,85,0,0,0,17,1,1
10000000,0,30,0,0,0,14,2,1
10000000,0,53,0,0,0,24,1,1
511073,0,31,0,0,0,15,2,0
15615,0,45,0,0,0,16,2,0
10000000,0,97,0,0,0,13,2,1
4570,0,349,0,0,1,45,2,1
10000000,0,22,0,0,0,11,2,0
10000000,0,109,0,0,0,17,1,1
10000000,0,31,0,0,0,18,2,0
395589,0,27,0,0,0,20,2,0
4570,0,371,0,0,1,45,2,1
10000000,0,52,0,0,0,13,2,1
10000000,0,138,0,0,0,13,1,1
757664,0,197,0,0,0,20,2,1
14969,0,27,0,0,0,14,2,0
2547,0,34,0,0,0,17,2,0
10000000,0,30,0,0,0,15,2,0
1471,0,51,0,0,0,19,2,0
10000000,0,39,0,0,0,13,2,0
10000000,0,76,0,0,0,17,1,1
478271,0,25,0,0,0,15,2,0
10000000,0,35,0,0,0,18,2,0
10000000,0,31,0,0,0,18,2,1
10000000,0,50,0,0,0,10,1,0
367199,0,37,0,0,0,16,1,0
29,0,64,0,0,0,17,2,0
11,0,27,0,0,0,26,2,1
10000000,0,89,0,0,0,30,2,1
10000000,0,169,0,0,1,152,11,1
1471,0,57,0,0,0,21,3,0
118554,0,46,0,1,0,22,3,1
10000000,0,20,0,0,0,15,2,0
10000000,0,121,0,0,1,82,3,1
11,0,41,0,0,0,40,3,1
366580,0,71,0,0,1,70,3,1
10000000,0,248,0,0,1,108,9,1
1,0,29,0,0,0,16,2,0
10000000,0,26,0,0,0,15,2,0
75,0,65,0,0,0,7,1,0
26570,0,23,0,0,0,14,2,0
10000000,0,305,0,0,0,18,2,1
59781,0,43,0,0,1,24,2,0
10000000,0,54,0,0,0,15,1,1
10000000,0,42,0,0,0,12,2,0
10000000,0,54,0,0,0,17,2,1
14969,0,27,0,0,0,14,2,0
10000000,0,22,0,0,0,21,2,1
10000000,0,41,0,0,0,24,2,1
10000000,0,29,0,0,0,18,2,0
10000000,0,107,0,0,0,24,2,1
10000000,0,55,0,0,1,22,1,0
22305,0,52,0,0,0,29,2,0
140077,0,27,0,0,0,15,2,0
10000000,0,110,0,0,0,15,2,1
248372,0,38,0,0,0,23,2,0
10000000,0,31,0,0,0,17,2,0
10000000,0,64,0,0,1,17,1,1
10000000,0,94,0,0,0,12,1,1
10000000,0,28,0,0,0,17,3,0
10000000,0,70,0,0,0,15,2,1
10000000,0,77,0,0,1,36,6,1
882301,0,49,0,0,0,23,2,0
183,0,24,0,0,0,16,2,0
10000000,0,45,0,0,0,16,2,0
10000000,0,32,0,0,0,12,2,1
10000000,0,29,0,0,0,14,2,0
10000000,0,32,0,0,0,14,2,0
10000000,0,199,0,0,1,152,11,1
10000000,0,156,0,0,0,13,1,1
10000000,0,46,0,1,1,18,3,1
10000000,0,50,0,0,0,18,2,1
220877,0,42,0,0,0,22,2,0
10000000,0,25,0,0,0,10,1,0
